State,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Maryland,  Information,Millions of current dollars,6148,6909.8,7117,7772.3,8665.1,9506.4,9810.3,11850.3,13259.1,12817.4,10729.6,13920.2,14854.2,17093.2,17376.5,16321.7,15884.6,14071.3,15220.7,16717.1,17139.4,15756.8,14849.3
Maryland,   Publishing industries (except Internet),Millions of current dollars,1166.2,1254.4,1366.2,1175.2,1134.4,1648.3,1643.6,1987.3,2145.4,1920,2126.1,2023.9,1887.9,1915.7,2174.7,2172.6,2131,2265.3,2313.2,2784.7,2737.4,3047.6,3287.7
Maryland,   Motion picture and sound recording industries,Millions of current dollars,148.9,171,236.6,201.4,246.2,305.2,309.6,342.9,336.9,356.3,455.8,473.2,496.2,528.3,501.2,504.1,540.8,470.7,519,504,493.6,449.8,421.6
Maryland,   Broadcasting (except Internet) and telecommunications,Millions of current dollars,4464.2,5043.1,5153.8,6135.8,6683.8,6409.2,6711.9,8242,9611.5,9235,7315.9,10265,11479.6,13284.2,13149.2,12147.5,11877.3,9902,10944.8,11818.8,11759.1,10908.9,9773
Maryland,"   Data processing, hosting, and other information services",Millions of current dollars,368.7,441.4,360.4,259.9,600.7,1143.6,1145.1,1278.1,1165.3,1306.2,831.8,1158.1,990.4,1365,1551.4,1497.4,1335.5,1433.2,1443.7,1609.5,2149.3,1350.6,1366.9
Maryland,"  Finance, insurance, real estate, rental, and leasing",Millions of current dollars,31384,33913.7,36217.3,38632.3,42475.1,44863.6,48452.6,50445.6,55468.7,56880.4,59960.2,61531.9,60489.7,63392.2,66141.2,68359,70749.8,74998.4,79350.8,85174.9,86628.3,88387.3,88913.7
Maryland,   Finance and insurance,Millions of current dollars,8528.7,9993.6,10732.3,11203.3,11832.9,12535.7,13342.1,13819.5,16259.3,16407.8,16633.9,13987.9,14334.5,14202.1,13925.5,15693.8,15417.6,18836,18957.6,21133.5,21406.6,23155,22992
Maryland,"    Monetary Authorities- central bank, credit intermediation, and related services",Millions of current dollars,2501.3,3435.2,3795.6,3464.1,4048.9,4993.9,5454.9,4915.3,5650.1,5662.7,5351.2,4796.9,4587.8,4271.7,4317,4572.2,4148.4,4698.6,4673.8,6173.5,6353.8,6843.7,6719.9
Maryland,"    Securities, commodity contracts, and other financial investments and related activities",Millions of current dollars,1876.7,1820.1,1971.6,2109.8,2608.3,2466.1,2339.5,2428,3304.8,3397.1,3001.6,1458.2,2854.3,3019.2,2659.8,3785.2,3771.7,3866.2,3922,4245.9,4582.9,4628.5,4673.6
Maryland,    Insurance carriers and related activities,Millions of current dollars,3991.4,4430.6,4617,5290.6,4969.7,4793,5107.4,6037.1,6640.2,6347.6,6858.3,6042,6113.6,6488.8,6740.5,7101,6591.4,8561.8,9153.7,9727,9291.9,10372.4,10472.7
Maryland,"    Funds, trusts, and other financial vehicles",Millions of current dollars,159.4,307.7,348.1,338.8,206,282.6,440.3,439.2,664.3,1000.6,1422.8,1690.8,778.9,422.4,208.1,235.4,906.1,1709.4,1208.1,987,1178.1,1310.4,1125.9
Maryland,   Real estate and rental and leasing,Millions of current dollars,22855.3,23920.1,25485,27429.1,30642.2,32328,35110.5,36626.1,39209.4,40472.5,43326.3,47544,46155.1,49190.1,52215.7,52665.1,55332.2,56162.4,60393.2,64041.4,65221.7,65232.3,65921.8
Maryland,    Real estate,Millions of current dollars,21108.6,22115.2,23364.2,25116.6,27952.5,29486.5,32164,33326.9,34520.6,35320,38890.4,44269.4,43116.4,46270.9,48282.7,48727.6,50986.8,51798.5,51646.7,52245.8,53960.1,56025.5,57239.6
Maryland,    Rental and leasing services and lessors of nonfinancial intangible assets,Millions of current dollars,1746.6,1804.9,2120.8,2312.5,2689.6,2841.4,2946.5,3299.2,4688.8,5152.5,4436,3274.7,3038.7,2919.2,3933,3937.6,4345.4,4363.9,8746.5,11795.6,11261.6,9206.8,8682.1
Maryland,  Professional and business services,Millions of current dollars,17080.2,18810.2,20757,22791.6,25548.3,27321.6,29156.4,32098.8,35295.2,37605.8,39373.3,42136.2,42471.7,44791.3,47062.8,49177.9,49452.6,50998.4,51895.8,53529.1,55693.8,58674.5,61303.5
Maryland,"   Professional, scientific, and technical services",Millions of current dollars,12659,14008.2,15257.7,16815.1,18931.4,20491.5,21647.3,23358.5,25293.3,26873.1,27893.3,30403.3,31056.6,32528,34212.9,35727.4,35369.5,36479.4,36877.8,38015.6,39103,41433.5,43348.9
Maryland,    Legal services,Millions of current dollars,1475.7,1672.7,1771.3,1923,2102.8,2302,2645.1,2964.4,3247.4,3321.9,3422.1,4072.5,3655.3,3608.3,3536.7,3619.7,3703.6,3758.5,3892.3,4157.2,4311.7,4407.7,4596.9
Maryland,    Computer systems design and related services,Millions of current dollars,3038.6,3387.8,3750.3,4121,4592.5,4725.7,5119.3,5541.5,6058.3,6611.9,7016.9,7658.6,8285.8,8836.2,9683.9,10448,10428.7,10620.9,10474.3,10950,11550.1,12585.7,13095.8
Maryland,"    Miscellaneous professional, scientific, and technical services",Millions of current dollars,8144.8,8947.6,9736.1,10771.1,12236.1,13463.8,13882.9,14852.6,15987.7,16939.3,17454.3,18672.3,19115.5,20083.5,20992.3,21659.7,21237.3,22100,22511.2,22908.4,23241.2,24440.1,25656.2
Maryland,   Management of companies and enterprises,Millions of current dollars,491.9,525.6,641.8,699.5,786.7,778.8,1024.9,1759.2,2253.8,2560.6,2746.8,2735.9,2716.7,2954.4,3266.2,3556.2,3837.9,3863,3889,3959.1,4253,4599.4,4879.5
Maryland,   Administrative and support and waste management and remediation services,Millions of current dollars,3929.3,4276.4,4857.5,5277,5830.3,6051.3,6484.2,6981.1,7748,8172.1,8733.2,8997,8698.5,9308.9,9583.6,9894.3,10245.1,10656,11129.1,11554.5,12337.8,12641.7,13075.1
Maryland,    Administrative and support services,Millions of current dollars,3512.9,3850.1,4400.9,4811.2,5323.5,5519.3,5906,6470.9,7173.1,7623.5,8067.2,8285.1,7964.5,8281.9,8671.8,8997.5,9363.6,9687,10114.4,10579.5,11239.6,11446.4,11881.2
Maryland,    Waste management and remediation services,Millions of current dollars,416.4,426.3,456.6,465.7,506.8,532,578.2,510.2,574.9,548.6,666,711.9,733.9,1027,911.8,896.9,881.5,969,1014.7,975,1098.2,1195.2,1193.9
Maryland,"  Educational services, health care, and social assistance",Millions of current dollars,12112.6,12850.7,13869.1,15053.2,16335.3,17501.8,18885.1,20524.2,21640.1,22973.3,24014.4,26039,27836.5,28656.4,29938.9,30922.2,31287.4,32416.8,33964.2,35315.5,36377.6,37790.5,39083.7
Maryland,   Educational services,Millions of current dollars,1748.3,1887.7,2153.8,2367,2603.2,2805.2,3130.4,3508.2,3634.3,3830.5,4005.1,4346.2,4864.5,5093.1,5392,5601.1,5534.3,5843.8,5973.8,6300,6460,6903.2,7069.1
Maryland,   Health care and social assistance,Millions of current dollars,10364.3,10963,11715.3,12686.2,13732,14696.6,15754.7,17016,18005.7,19142.8,20009.3,21692.8,22972,23563.3,24546.9,25321.1,25753.1,26573,27990.4,29015.6,29917.6,30887.3,32014.6
Maryland,    Ambulatory health care services,Millions of current dollars,4767.2,4975.2,5333.8,5808.5,6175.2,6544.4,6916.6,7527,7986.9,8442.6,8758.7,9548.2,10110.9,10687.9,11269.5,11794.3,12193.7,12684.7,13403.3,14077,14609.5,15231.9,15848.1
Maryland,    Hospitals,Millions of current dollars,3360.3,3532.4,3700.6,3960.7,4384.7,4786.3,5272.7,5714.8,6061.1,6507.8,6891.6,7502.7,8142.5,8044.7,8398.6,8611,8605.6,8754.9,9252.5,9459.3,9748.1,9840,10110.9
Maryland,    Nursing and residential care facilities,Millions of current dollars,1319.5,1425.7,1515.3,1599.4,1843.6,1946.2,2012,2217.5,2303,2460.5,2562.8,2765.3,2880.5,2969.3,3037.4,3010.1,3094.9,3200.5,3291,3364.6,3367.3,3514.8,3624.8
Maryland,    Social assistance,Millions of current dollars,917.3,1029.7,1165.6,1317.4,1328.5,1419.6,1553.3,1556.7,1654.8,1731.9,1796.3,1876.5,1838,1861.4,1841.4,1905.8,1858.8,1932.9,2043.6,2114.7,2192.7,2300.6,2430.8
Maryland,"  Arts, entertainment, recreation, accommodation, and food services",Millions of current dollars,6247.4,6538.6,7060.4,7606.9,7974.9,8429.1,8634.3,8522.5,8557.3,9219,9080.6,9248.2,9322.7,9799.9,10235.2,11087,11749.2,12880.9,14249.5,15247.7,15720.4,16032.6,16616.2
Maryland,"   Arts, entertainment, and recreation",Millions of current dollars,1279.2,1182.4,1257.4,1389.5,1336.1,1424.3,1501.9,1711.7,1642.2,1790.3,1924.9,1810.2,1792.9,2009.4,2207.4,2598.1,3228.4,3956.3,4321,4662.7,4474.7,4357.1,3962.7
Maryland,"    Performing arts, spectator sports, museums, and related activities",Millions of current dollars,643.7,584.6,604.6,691.4,678.6,710.4,761.5,896.9,765.4,871.4,956.7,859.7,847,966.3,1111.9,1473.1,1678.7,1878.5,1862.4,2285.1,2244.1,2085.8,1773.2
Maryland,"    Amusement, gambling, and recreation industries",Millions of current dollars,635.5,597.8,652.9,698.1,657.5,713.8,740.4,814.7,876.8,918.9,968.2,950.6,946,1043.1,1095.5,1125,1549.7,2077.8,2458.5,2377.7,2230.7,2271.4,2189.5
Maryland,   Accommodation and food services,Millions of current dollars,4968.2,5356.2,5803,6217.4,6638.8,7004.8,7132.4,6810.9,6915.2,7428.8,7155.7,7438,7529.8,7790.5,8027.8,8488.9,8520.8,8924.7,9928.5,10585,11245.7,11675.4,12653.5
Maryland,    Accommodation,Millions of current dollars,2138.6,2294.2,2433.7,2624.1,2822.4,2896.3,2680.5,1755.2,1577.7,1793,1446.7,1626.8,1521.4,1646.1,1801.3,1946.9,1835.6,1909.7,2218.4,2353.8,2705.4,2955.3,3716.8
Maryland,    Food services and drinking places,Millions of current dollars,2829.6,3062,3369.3,3593.3,3816.4,4108.6,4451.9,5055.6,5337.5,5635.8,5709,5811.2,6008.3,6144.4,6226.4,6542,6685.2,7015,7710.1,8231.2,8540.3,8720.1,8936.7
Maryland,  Other services (except government and government enterprises),Millions of current dollars,4477.6,4999.5,5323.5,5780.2,5573,5951.5,6122.4,6421.9,6718.3,7052.3,7197.7,7262.1,7251.1,7329.4,7467.9,7750.8,7854.7,8270,8537.1,8705.9,8962.1,9415.6,9650.8
Maryland, Government and government enterprises,Millions of current dollars,32868.9,34684.6,36129.7,38115.3,40042.5,43836.5,46080.2,48238.9,51281.7,54197.3,57056,60053.9,62768.1,66252.7,69286.1,69967.5,71513.1,73954.9,76443.4,78035.8,80619.4,82868.5,85406
Maryland,  Federal civilian,Millions of current dollars,14458.5,15207.6,15805.2,16733,17480.1,19605.8,20742.8,21961.7,23481,24563.9,26012.4,27441.2,29193.2,31371.1,33675.2,33917.9,33879.3,35222.3,36481,37919,39440.8,41210.9,43008.9
Maryland,  Military,Millions of current dollars,4429.7,4442.5,4496.7,4551.2,4725.4,5181.3,5718.4,6044.4,6442.9,6803.5,6945.5,7251.3,7440,7779.3,8328.7,8886,8997.3,9184.3,9489.2,9871.6,10110.2,9880,9933.1
Maryland,  State and local,Millions of current dollars,13980.6,15034.6,15827.8,16831.1,17836.9,19049.5,19618.9,20232.8,21357.8,22829.9,24098.1,25361.4,26134.9,27102.3,27282.2,27163.5,28636.5,29548.4,30473.3,30245.2,31068.4,31777.6,32464.1
Maryland,Natural resources and mining,Millions of current dollars,749.9,776.5,772.1,865.4,898.7,734.9,827.5,1130.1,1093,1145.2,1177.2,1204.3,1030.1,1183.1,1260.4,1330.5,1489,1338.4,1190.3,1084.9,1283.5,1115,1227.1
Maryland,Trade,Millions of current dollars,19840.5,21200.7,22055.8,23416,24275.1,24771.7,25999.6,27214.2,29208,29999.7,30132.4,29867.3,28506,30131.3,30954.3,32407.4,33139.9,33950.4,35578.7,36072.7,36754.4,37718.1,38878.4
Maryland,Transportation and utilities,Millions of current dollars,6717.8,6743.3,7292.4,7577.6,7647.2,7539.3,7912.1,9049,9269,10246.8,11084.9,11151.6,11596.1,13183.2,13382.5,12826.4,12887.7,13662,14837.7,15389,15772.6,16357.5,16311.3
Maryland,Manufacturing and information,Millions of current dollars,19944.4,20846.3,21275.7,21525.7,23520.6,24940.1,24275.1,27108.7,28200.4,28740.7,27607,31419.3,33726.3,36791.3,37021.2,34526.4,35329.6,33547.2,35277,38250.7,39428.9,39179.8,39605
Maryland,Private goods-producing industries 2/,Millions of current dollars,22495.2,23331,24439.4,25275.9,27444.6,28115.5,27906.4,30759.2,31402.6,33153.3,34336.5,34189.8,34006.7,34098.8,34435.8,33703.7,36058.7,37558.3,39650.2,43545.6,46737.9,48098.3,50596.5
Maryland,Private services-providing industries 3/,Millions of current dollars,104008,111966.4,119692.6,128630.1,138493.9,145885.1,154972.7,166126.5,179415.8,186794.7,191573.1,201156.5,202328,214376.8,222559.3,228852.4,233005.8,241248.2,253634.4,266152,273048.6,280132.9,285606.9
Massachusetts,All industry total,Millions of current dollars,237267.4,249299,264644.4,288791,296868.7,301836.4,311188.6,326737.1,341993.2,359270,378519.1,390778.4,390504.8,411136.1,425523,442916.9,454321.2,470468.5,498851.3,514637.6,532354.3,564047.3,593256.7
Massachusetts, Private industries,Millions of current dollars,210471.4,221742.6,235656.8,258613,265387.1,268972.3,277235.4,291308.7,304875.8,320215.4,336835.1,347045.6,345823.9,365818.9,377334.6,396203.9,405938.5,420441.5,447015.3,462802.8,478999.7,508084,535837.6
Massachusetts,"  Agriculture, forestry, fishing and hunting",Millions of current dollars,627.3,522,570.9,658.5,660.4,684.2,706.9,758.5,826.9,1006.7,954.7,949.9,1019,1226.8,1076.6,1078.8,938.5,731,764.5,714.4,755.1,747.6,781.7
Massachusetts,   Farms,Millions of current dollars,292.8,209.8,205.6,234.6,203.7,227.1,228.3,275.3,250.6,267.7,273.3,335.2,284.4,297.8,320.4,347.6,345,235.8,213.2,158.3,186,192.5,226
Massachusetts,"   Forestry, fishing, and related activities",Millions of current dollars,334.5,312.2,365.4,423.9,456.7,457.1,478.5,483.3,576.2,739,681.4,614.7,734.5,929,756.2,731.2,593.5,495.2,551.3,556.1,569.2,555.1,555.7
Massachusetts,"  Mining, quarrying, and oil and gas extraction",Millions of current dollars,89.5,110.6,119.8,126.3,143.5,135.8,136.3,158.9,141.3,160.8,246.6,148.5,171.1,161.3,161.7,159.4,162.9,189.2,220.4,271.7,210.6,202.8,248.6
Massachusetts,   Oil and gas extraction,Millions of current dollars,0.1,0.2,0.1,0.1,0,0,1.8,1.7,1.4,1.1,1.5,1.8,1.7,1.6,2.2,2.8,2.7,2.4,2.8,5.8,0.8,0.5,2.9
Massachusetts,   Mining (except oil and gas),Millions of current dollars,88.5,109.4,118.8,124.9,141.5,133.9,128.5,149.4,133.9,155.8,241.5,142.1,162.5,151.4,149.3,146.6,145.2,171.9,203.1,247.2,190.1,185.9,220.8
Massachusetts,   Support activities for mining,Millions of current dollars,0.9,1,1,1.3,2,1.9,6.1,7.9,6,3.9,3.5,4.6,6.9,8.3,10.2,9.9,14.9,14.9,14.5,18.8,19.7,16.4,24.9
Massachusetts,  Utilities,Millions of current dollars,3113.9,2940.1,3249.9,3271.6,3691.4,3142.9,3394.1,3448.9,3571.6,4764.3,4921.1,5848.3,4793.2,5531.2,5631.1,5364.9,5862.5,6099,6247.1,5871,6921.4,7576.6,8315.1
Massachusetts,  Construction,Millions of current dollars,8477.6,9118.2,10210.8,11669.4,12775,13020.2,13073.9,14012.4,14947.7,15143.5,15089.3,13978.3,12645.1,12044.9,12531.3,13725.5,14690.3,15509.3,17156,18461.1,19889.7,21138.4,22591.3
Massachusetts,  Manufacturing,Millions of current dollars,35515.3,36678.2,36839.4,40846.1,36885.8,36980.6,40191.4,38000.5,38456.2,41110.2,45073.4,42157.4,41336.1,45044,45361.6,46677.4,46605.9,48824.4,51260,50427.9,50105.5,53689.9,55035.1
Massachusetts,   Durable goods manufacturing,Millions of current dollars,25546.6,26347.1,26219.3,29798.6,26953.3,26398.4,29523.6,27850.4,28102.3,29105.3,31906,29046.4,27311.5,31305.5,32045.1,32404.4,31232.6,31356.8,32829.3,33231.4,33026,34339.1,35207.9
Massachusetts,    Wood product manufacturing,Millions of current dollars,136.4,147.8,132,141.1,146.2,148.7,146.2,179.4,210.3,199.6,171.3,139.5,108.6,125.8,140.7,153.9,166.6,182.9,181.5,204.9,219.3,195.5,227.3
Massachusetts,    Nonmetallic mineral product manufacturing,Millions of current dollars,558.9,609.2,598.1,565.7,535.7,621.2,573.3,574.9,638.4,814.3,897.7,654.2,535.5,653,664.2,837.9,960.7,777.4,847.9,882.6,823.6,839.3,843.2
Massachusetts,    Primary metal manufacturing,Millions of current dollars,450.4,452.8,539.2,505.3,473.6,325.1,376.7,478,448.1,608.5,538.8,534.9,458.8,494.7,545.1,496.2,395.2,440.7,344.4,371.2,401.2,386.9,471.5
Massachusetts,    Fabricated metal product manufacturing,Millions of current dollars,3985.1,3862.9,3874.6,4298.5,4053,3103.8,3172,3268.4,3522.1,3414.7,3277,3271.1,3875.4,4493.8,4525.5,4883.3,4833.2,4817.7,5149.4,5089.2,4811.6,4226.6,4359.1
Massachusetts,    Machinery manufacturing,Millions of current dollars,2470.9,2614.4,2520.1,2636.1,1963.1,1863.8,1800.9,2105.1,2351,2813.8,2105.3,2020.9,1746.5,2172.9,2754.3,2205.8,2215.7,1976.3,2085.5,2096,2328.5,2679,2762.5
Massachusetts,    Computer and electronic product manufacturing,Millions of current dollars,11741.7,11981.5,12182.9,15363.1,12063.1,12399.7,15587.9,14326.8,14076.7,13739.6,16700.2,15374.9,13781.6,16097,16437.2,16350.2,15855.9,16027,15973.3,15875.1,15985.3,17642.5,17820.6
Massachusetts,"    Electrical equipment, appliance, and component manufacturing",Millions of current dollars,1360.6,1280.7,1312.8,1384.4,1281.9,1238.5,1300,1152.6,1070.1,1249.1,1376.1,1480.8,1303.2,1358.3,1281.4,1170.5,1382.5,1284,1521,1323.9,1448.6,1578.7,1522.3
Massachusetts,"    Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,147.2,168.9,146.9,181.4,134.1,188.7,203.7,246.9,242.4,201.1,142.7,127,77,105.5,146.2,160,167.8,197.8,229.4,238.9,234.7,152.2,132.7
Massachusetts,    Other transportation equipment manufacturing,Millions of current dollars,1367.9,1412.6,1112.3,729.8,2165.9,2340.6,2341.9,2235,2408.7,2501.1,3336.1,1694.6,1594.7,1754.1,1795,2064.2,1474.1,1621.7,1639.3,1959.5,2003.6,1957.1,2054.6
Massachusetts,    Furniture and related product manufacturing,Millions of current dollars,344.3,361.7,361.1,399.3,364.4,361.9,358.3,316.1,375,361,386.1,331,330,317.8,314.3,299.4,339.5,334.6,351.2,360.2,395.9,351.2,416.6
Massachusetts,    Miscellaneous manufacturing,Millions of current dollars,2983.2,3454.5,3439.3,3593.8,3772.4,3806.4,3662.8,2967.3,2759.6,3202.5,2974.8,3417.5,3500.3,3732.6,3441.2,3783,3441.3,3696.6,4506.3,4830.1,4373.6,4330.2,4597.4
Massachusetts,   Nondurable goods manufacturing,Millions of current dollars,9968.7,10331.1,10620.1,11047.6,9932.5,10582.2,10667.8,10150,10353.9,12005,13167.4,13111,14024.7,13738.4,13316.6,14273,15373.3,17467.5,18430.7,17196.5,17079.5,19350.8,19827.3
Massachusetts,    Food and beverage and tobacco product manufacturing,Millions of current dollars,1496.2,1550.2,1623.2,1668.3,1591.8,1632.8,1614.1,1633.3,1747.4,2182.7,1835,1853.4,2411,2474.5,2159.1,2239.4,2396.7,2870.3,3059,2823.4,2873.7,2897.6,3156.5
Massachusetts,    Textile mills and textile product mills,Millions of current dollars,874.4,717,773.6,946.3,823.2,725.9,539.9,613.3,475.3,421.7,410.8,412,336.1,387.5,341.7,443,450.8,411.6,424.1,443.7,414,410,387.2
Massachusetts,"    Apparel, leather, and allied product manufacturing",Millions of current dollars,526.1,528.6,627,575.7,423.9,277.6,265.2,248.7,310.6,289.7,211,237.3,220.9,265.2,283,280.4,276.6,305.7,321.9,359.2,386.9,445.3,399.1
Massachusetts,    Paper manufacturing,Millions of current dollars,1443.6,1342.2,1509.3,1357.3,1136.7,1049.1,993.3,1015.6,901.7,960.5,939.1,794,821.8,940.5,737.4,727.6,799.9,810.2,861.1,813,832.5,1090.2,963.4
Massachusetts,    Printing and related support activities,Millions of current dollars,1015.2,1103.9,1124,1168.6,1111.7,1078,1084.8,1064.7,1167.1,1361,1501.3,1379.9,1214,1303,1343.7,1248.9,1219.9,1193.8,1377.7,1292.3,1268.3,1294.5,1255.8
Massachusetts,    Petroleum and coal products manufacturing,Millions of current dollars,155,201.8,177.8,191.5,242.2,283.2,407.3,442.8,378.6,379.3,273.1,311.1,249.9,230.1,247,259.6,251.2,391.2,366.7,343.3,433.7,347.2,354.4
Massachusetts,    Chemical manufacturing,Millions of current dollars,2984.9,3293.7,3107.9,3393,3061.7,3847.3,4188.4,3713.3,4005,4982.8,6727.9,6878,7416,6790.7,6927.2,7670,8541.6,10208.2,10519.9,9523.8,9481.2,11438.2,11880.1
Massachusetts,    Plastics and rubber products manufacturing,Millions of current dollars,1473.2,1593.6,1677.4,1746.9,1541.4,1688.3,1574.8,1418.4,1368.2,1427.3,1269.2,1245.5,1354.9,1346.8,1277.5,1404.1,1436.6,1276.7,1500.4,1597.6,1389.3,1427.8,1430.7
Massachusetts,  Wholesale trade,Millions of current dollars,14832.5,15834.1,16470.1,17868.4,17233,16407,17323.8,18357.8,18429.8,19997.4,20881.8,21813,21304.6,22232.3,22824.5,22991.2,24061.5,24826.3,26067.6,26470,27121.4,27071.9,27823.3
Massachusetts,  Retail trade,Millions of current dollars,13165.4,13746.3,14133.6,14985.7,15473,15891.2,16779,17570.8,18051.9,17745.7,17311.4,17009.1,17019.9,17651,17709.6,17948.4,18572.6,18954.7,19968.3,20846.3,21434.9,22382.4,23952.8
Massachusetts,  Transportation and warehousing,Millions of current dollars,4318.7,4567.4,4821,5273.9,4722.9,4920.9,5256.2,5742.4,6055.8,6106.8,6313.7,6361.4,6214.8,6610.7,7092.6,7183,7451.6,7982.1,8777.9,9309.2,9822.2,10271.8,11290.3
Massachusetts,   Air transportation,Millions of current dollars,864.3,954.3,985.3,995.1,433,709.9,819.6,955.2,1083.8,909.6,1136.9,1012.4,1086.9,1138.6,1321.9,1321.2,1449.3,1687.1,2022.5,2297.9,2359.8,2344.7,2791.1
Massachusetts,   Rail transportation,Millions of current dollars,196.4,230.2,255.4,256.6,290.5,264.9,274,280,292.9,304.9,320.7,369.5,362.1,353.8,394.9,444.9,463.7,490.6,535.4,551.2,565,573.1,589.1
Massachusetts,   Water transportation,Millions of current dollars,69.1,64.6,65.2,91,107.2,89,133.3,123.5,125.3,127.9,168.6,176.4,167.1,146.4,143.8,110.9,149.1,147.9,182.8,156,205.1,187,283
Massachusetts,   Truck transportation,Millions of current dollars,1136,1170.8,1267.2,1380.9,1380.5,1354.2,1417.4,1462.2,1464.8,1521.6,1479.3,1457.6,1339.7,1416.1,1442.7,1456.2,1508.1,1591.5,1716,1748.2,1836.5,1927.8,1965.1
